date,open,high,low,close,volume,cr-ma3,cci,cr-ma1,cr-ma2,change,ppoh,kdjj_9,ppo,ppos,stochrsi
2008-01-04,-0.0200978953907871,-0.019723992996232065,-0.04867666201023202,-0.052069011971402124,0.29327692005382633,31.300568773530813,-99.99999999999982,31.300568773530813,31.300568773530813,-7.633500503084156,-0.14319949336630056,5.240096523499986,-0.24206797389080448,-0.09886848052450391,0.0
2008-01-07,-0.05522688543703402,-0.05146909825028401,-0.0727708575614544,-0.04936710561032154,0.5210793723871732,31.300568773530813,-97.24746037123988,31.300568773530813,31.300568773530813,-1.3385120624412217,-0.19888640297153504,10.292411223652351,-0.39964340960850564,-0.2007570066369706,0.0
2008-01-08,-0.04941347197291235,-0.04641965212131349,-0.056520609705495106,-0.06798682567682302,0.0926409860632158,31.300568773530813,-87.17289194320118,10.72170563657167,31.300568773530813,-3.597195821806942,-0.296392498634494,-2.414280405894459,-0.622654458961545,-0.326261960327051,0.0
2008-01-09,-0.08135363713591404,-0.052111930513363935,-0.059303655243016395,-0.019770333179195854,0.23857188333578172,31.300568773530813,-68.15634297133167,-17.523381668989728,31.300568773530813,4.759145630116035,-0.1643878332814211,16.955202723703188,-0.5517768734519325,-0.3873890401705114,28.96006554259954
2008-01-10,-0.04114480148615329,-0.03811856686607118,-0.01681529008103444,-0.023500845035945073,0.010796826576535468,31.300568773530813,-43.282064656550844,-34.10067936313139,10.72170563657167,-0.7692430594862243,-0.10785690685536758,24.180526767931397,-0.5317899701331545,-0.42393306327778696,27.490572472884107
2008-01-11,-0.0437381681143173,-0.04833250155949842,-0.04149078359331282,-0.046451620463869525,-0.14292398207470947,31.300568773530813,-74.6801466676009,-42.046635881259036,-17.523381668989728,-2.9940381606986644,-0.1741464345294565,15.113245315376219,-0.6531692687763474,-0.4790228342468909,22.687185017177786
2008-01-14,-0.03166216248774978,-0.03565295000997193,-0.010984775997608276,-0.01141558854501723,-0.21413112811342117,31.300568773530813,-34.49661890146724,-61.87457103850813,-34.10067936313139,3.526552359571311,-0.060020091038195056,25.750909624132056,-0.5570728709782614,-0.49705277994006636,36.231914455254014
2008-01-15,-0.027598395635259676,-0.03317696000820636,-0.06374032666136276,-0.059132554200520215,0.5678339673598432,31.300568773530813,-91.5514449056035,-71.38952200035517,-42.046635881259036,-5.448030570494867,-0.20846824845486,16.16532674273502,-0.7657175279066593,-0.5572492794517993,27.75543523981101
2008-01-16,-0.08798358865219369,-0.08088155318254509,-0.10008336540533902,-0.10235736644477433,0.4191478470836507,10.72170563657167,-158.22029205709433,-69.27369671462455,-46.345381069834964,-5.560799522103588,-0.5017683866897067,7.4867655770565875,-1.1995492239332157,-0.697780837243509,22.301647899731694
2008-01-17,-0.10038153854963816,-0.0931186108814126,-0.08331486669926169,-0.08808463692507851,0.11505928977778979,-17.523381668989728,-139.57735681287826,-63.14847462678095,-47.9291712469475,0.7829842528948028,-0.6063193923019466,9.513017843957527,-1.4699242527522267,-0.8636048604502801,24.403403428164978
2008-01-18,-0.09233658077976326,-0.08457302236952702,-0.0709669793122506,-0.07937124768623727,0.08596358319050967,-34.10067936313139,-115.75284957162535,-60.353807648903185,-49.8673285725115,0.29214477234242864,-0.6122970320815775,13.042581310884685,-1.6402715472132328,-1.0279745151316553,25.22254330682853
2008-01-22,-0.1588012641869072,-0.10903025304501146,-0.14097076396994968,-0.1048449048411303,0.4770945314680224,-42.046635881259036,-152.91724379944213,-60.10315189147902,-50.23834339849226,-3.5448944672820337,-0.7296095483407894,22.52425206047328,-1.9505974750764057,-1.2209879267356163,22.044378625428156
2008-01-23,-0.21439101773013836,-0.2086817464322276,-0.24484234147520068,-0.18932922627459747,0.9128567575223907,-46.345381069834964,-215.01760018089462,-61.379733857032704,-51.20022176508111,-10.64632928765532,-1.2340702976766837,24.20529112433381,-2.7777687582038557,-1.543698460527172,15.789093005061213
2008-01-24,-0.18263829479451865,-0.1944173002719196,-0.19920502617820057,-0.19906650960623606,0.12785788597985603,-47.9291712469475,-163.9600194973807,-60.68445631000346,-60.988861464993576,-2.4951359265672934,-1.5823706798999195,20.359881309576103,-3.536088068946565,-1.9537173890466453,40.93889597440524
2008-01-25,-0.17937894521870923,-0.193980604174103,-0.20375161840507572,-0.22145576389139587,-0.11928454408887057,-49.8673285725115,-148.42649394727184,-63.25363288603764,-66.38462792869394,-4.122434906353978,-1.8898601501286123,10.201128059283825,-4.329726452101801,-2.439866301973189,37.03380009490674
2008-01-28,-0.23295234952370725,-0.2182052216988143,-0.21341286289063133,-0.2117579446413529,-0.15683530037732418,-50.23834339849226,-126.95911390866019,-65.89330703586243,-64.97907651231401,0.0,-1.9738552612311522,5.381010676170419,-4.9185531758245356,-2.9446979145933834,37.0338000949067
2008-01-29,-0.20607072789712444,-0.21145589173406287,-0.18881845919028672,-0.19389112887255167,-0.35861380884202687,-51.20022176508111,-99.44089719875507,-66.48823681103119,-63.201053756409294,1.1768168490304598,-1.8526162776985333,7.5772808137149035,-5.26896476305551,-3.4163484853569765,10.913672510060982
2008-01-30,-0.19651379820168247,-0.18771348329091375,-0.17530750193768752,-0.18220128396595203,-0.2650799714108466,-52.59891326149136,-79.33640229004644,-67.49706616354783,-63.12355734238281,0.48653728934429097,-1.6326718510921028,11.174048639880759,-5.463156632237768,-3.830484781145665,15.627589548588036
2008-01-31,-0.20032676442861674,-0.17341192901800873,-0.1720520458973953,-0.15599452725697394,-0.210625686044852,-53.533572334483004,-63.66386249775735,-69.50497552442299,-63.29569435125511,2.405811221565446,-1.260620788579077,19.469555494797635,-5.409936638828577,-4.1493158502495,38.9344025041736
2008-02-01,-0.15227866946745738,-0.16719653901019438,-0.14829236517241906,-0.15969144171598637,-0.41001513125357325,-54.02776231770072,-54.13324402479028,-69.94337648791276,-64.43840001029027,-1.1894109344250836,-0.9883034723804887,22.966036569447354,-5.386995277937963,-4.398691805557474,35.58632730023948
2008-02-04,-0.15887922865488013,-0.16518237389900503,-0.14751171750577596,-0.1666208955159797,-0.46643746180368906,-54.88666107261561,-52.79513341644032,-68.46075751208619,-65.09471591721324,-1.570108276868376,-0.8112983946111756,36.40963297185147,-5.4143225051155826,-4.603024110504407,49.721679383184636
2008-02-05,-0.17630286665735717,-0.17074263796965228,-0.1581099655037853,-0.1748901108949923,-0.30372552930929975,-56.09791685534155,-59.9015443448136,-67.28798615332322,-66.5985046869752,-1.739416750097711,-0.7115655196340827,28.993543519634642,-5.493537330826908,-4.781971811192825,51.463613017365105
2008-02-06,-0.16799365103395925,-0.17757447128500914,-0.19811339841728692,-0.21486857581531693,-0.04142094409330932,-56.93932687072255,-93.80983418416085,-65.97590741386132,-67.1770322739743,-5.689576918697059,-0.8757763210707736,9.894638337892772,-5.877731052500624,-5.0019547314298505,26.486722630989696
2008-02-07,-0.23003683743982484,-0.21538500758647983,-0.2209227017841645,-0.2131083826753326,0.25901816323560767,-57.640482284207955,-139.81757279905844,-64.34999346363684,-66.88811148217721,-0.6229325531607155,-0.9309530489491307,15.35445891041357,-6.16652863725965,-5.235575588310519,24.16072955909396
2008-02-08,-0.21016215392080317,-0.20341661808531009,-0.18636634994055412,-0.17995278099388623,-0.17738919301158929,-58.3269882084569,-118.420127050337,-63.141732933297064,-66.73648678870457,3.4971594304003872,-0.6958295576157756,35.367388311379415,-6.105889883089953,-5.410060325474177,100.0
2008-02-11,-0.1666829548325407,-0.17107430123399125,-0.14434601632213606,-0.14932880040452057,-0.2704595037550891,-58.848954602956965,-34.376471998527606,-62.7115256929777,-66.92748449402991,3.163848817849102,-0.29306409786954557,60.97216880087499,-5.776568023540234,-5.483503925670688,100.0
2008-02-12,-0.14477235614415307,-0.15980132024894722,-0.16357008527614558,-0.17438125972238183,-0.2583800639146472,-59.188627019527715,-67.785234671678,-62.991660515553676,-66.54255471060492,-3.5457303794886763,-0.1789691831794613,54.13964139093578,-5.707302116556829,-5.528332933377368,82.98517677314913
2008-02-13,-0.16632302422079026,-0.16294909044299122,-0.14569960710624452,-0.14022406150967925,-0.3886959875690943,-63.93848647358539,-24.611279929353255,-63.39489282274005,-65.58614160253195,3.6360509370527705,0.1523006366908799,67.81049048326838,-5.337898127745522,-5.490198764436402,100.0
2008-02-14,-0.14432572179692893,-0.15209306110503884,-0.13250074945681656,-0.1489102235653239,-0.37287643513024926,-66.56055735869926,-15.639170439799411,-63.27048664333965,-65.13982333443845,-1.4992078916457818,0.31425381696209254,67.03753609144431,-5.097284115840783,-5.411537932802876,93.32170175460261
2008-02-15,-0.16069485961378704,-0.17164657510536807,-0.14858801292705914,-0.16342002245701814,-0.39041945412853984,-65.95328050317195,-73.24892184026882,-62.30503376383933,-64.68540011830069,-2.2203061600545304,0.31862302861023206,56.997385785344704,-5.013180181595586,-5.331803210205818,81.58638681551102
2008-02-19,-0.1584108128036661,-0.16942359294028397,-0.16234105465317905,-0.17537137056371965,-0.3033061441994892,-64.8718042335071,-94.31953868368811,-59.91667908095235,-63.81024005348824,-1.9658579342848204,0.2376445599523791,42.94080756474382,-5.034700402588256,-5.272344962540635,72.03286792777422
2008-02-20,-0.17929234060379828,-0.17908146992646412,-0.15670016782680563,-0.1602443874907452,-0.2934417074173754,-64.35484947245737,-82.16212350178101,-57.24888079926527,-62.72338334856819,1.3422923758059646,0.2955988477342739,46.68317974060274,-4.902799533658805,-5.198398381393079,86.75176240911836
2008-02-21,-0.1497077793701791,-0.16277199022153088,-0.15847880784103496,-0.17154862734858356,-0.24799511413756659,-64.21775884284678,-80.26218087215496,-55.241694123720876,-61.314102386965025,-1.8413984037427222,0.254264358275174,16.571376268774884,-4.880535685360699,-5.134800043635873,77.41586068304844
2008-02-22,-0.1697817472822224,-0.18470693626025725,-0.18886939657194546,-0.18150347620044682,0.2502215234152394,-64.56190006429547,-142.63905350728047,-54.57937907843698,-60.12027065740947,-1.711328116190436,0.159273545448686,15.331462930963369,-4.935691953013784,-5.09496549846247,69.13313973532946
2008-02-25,-0.19186586206122536,-0.19592712350459163,-0.1792723984649287,-0.17558374819365108,0.03969854746157564,-64.45247798535074,-137.53540656308334,-54.14730023220115,-59.31829347323046,0.23436839814543475,0.14734535231675494,17.152571911398624,-4.910771850110793,-5.058117202427548,71.96773729061519
2008-02-26,-0.19413328722614875,-0.1857046910918707,-0.18382056367148158,-0.175749387555047,0.24341159697741732,-64.6609440177717,-126.65597655940029,-55.42933295874606,-58.92493286088832,-0.4927495074565025,0.14634926289704353,17.790000277822443,-4.875171122729398,-5.021520385626442,69.38765337500908
2008-02-27,-0.18612480174900292,-0.1688475812555189,-0.1615354517700901,-0.14612178231219997,0.2002288667076968,-64.24556733046967,-52.498743672246746,-56.5074980608546,-58.22616699802025,3.197662916172783,0.3688945255654028,38.07290531576854,-4.5603830705918496,-4.929277596157252,100.0
2008-02-28,-0.12164538837588967,-0.10464672461123381,-0.10461022598631098,-0.09564578295823611,0.2968783483733146,-63.504191069793336,110.60534860880554,-56.14287935865718,-57.67300601984921,5.652273991839318,0.8757725512607153,77.36905023478161,-3.8345255228674593,-4.710298074128175,100.0
