date,open,high,low,close,volume,cr-ma3,cci,cr-ma1,cr-ma2,change,ppoh,kdjj_9,ppo,ppos,stochrsi
2008-01-04,-0.013033703605908942,-0.009058069614969133,-0.017247300576425983,-0.019845372337139677,0.3202228503204765,72.7271073855749,-100.0,72.7271073855749,72.7271073855749,-3.189373885290525,-0.05429338145134963,2.1632423233100155,-0.08577095202247016,-0.03147757057112053,0.0
2008-01-07,-0.02299778907798966,-0.02365355332496233,-0.02906667370215632,-0.017508391228341913,0.1718934309132556,72.7271073855749,-100.45246968363917,72.7271073855749,72.7271073855749,-0.34318035580684914,-0.07233601384977437,10.584640004202768,-0.1408709685652465,-0.06853495471547214,0.0
2008-01-08,-0.02131593328730652,-0.02344142238665825,-0.02159361858316511,-0.02759325351643971,0.0843644934182306,72.7271073855749,-93.09466557073334,28.48611335316383,72.7271073855749,-1.7045308047612728,-0.11770579011092501,-0.5162467900915502,-0.2360822887419311,-0.11837649863100609,0.0
2008-01-09,-0.03492980279134772,-0.03127734944267191,-0.02917842012178362,-0.015805425556040475,0.14833057202171607,72.7271073855749,-88.99968838333744,-1.5222725514599489,72.7271073855749,0.89329991901137,-0.0973006607496413,11.595909430885648,-0.2518580928459769,-0.15455743209633557,15.169050330794843
2008-01-10,-0.0306751810490139,-0.013880564395718165,-0.02093905677967245,-0.010343093904162215,0.32625894439194436,72.7271073855749,-54.07810921051079,-20.05738090535931,28.48611335316383,0.38196191643575794,-0.06417262289243575,21.802932384274172,-0.24047299090459895,-0.1763003680121632,20.753834916512247
2008-01-11,-0.012891828403450156,-0.013497420573134966,-0.022639247952011998,-0.024411024343906962,-0.138329697965055,72.7271073855749,-72.90520571059918,-30.098569284433182,-1.5222725514599489,-1.7640727947697332,-0.10399223886199455,12.259908526397489,-0.31318968361851446,-0.2091974447565199,13.521095940588824
2008-01-14,-0.02804732454637693,-0.017284326389072846,-0.00962950343746971,-0.006589659885294585,-0.33435627448673666,72.7271073855749,-43.13727654357947,-59.35791770869169,-20.05738090535931,1.7429223594831234,-0.04957300263165984,22.409014486802974,-0.27366210332931595,-0.2240891006976561,31.288066327572288
2008-01-15,-0.022686342705422247,-0.02398905063453205,-0.019200842662459805,-0.025340323377712304,-0.11160531950899977,72.7271073855749,-88.86145196470292,-67.96553521555148,-30.098569284433182,-2.1629734599948103,-0.1005851112296543,10.457132439136032,-0.35371878655151057,-0.25313367532185627,22.603558323389354
2008-01-16,-0.0333427873166825,-0.008715586799870279,-0.017008710404864846,-0.007527977667584507,0.09878288227270482,28.48611335316383,-45.420328456093934,-66.87287860816383,-37.34374685964725,1.7509472703890694,-0.0482326649266524,24.771524146968815,-0.314874986305917,-0.2666423213792646,34.75503502749487
2008-01-17,-0.009786546137541263,-0.012358433117709011,-0.030407592584384302,-0.03802674058236355,0.23149682401402338,-1.5222725514599489,-110.6235686407908,-61.264216647872686,-40.40792133877568,-3.406929806596226,-0.16008928566929914,11.315512873801616,-0.4705148832541861,-0.31042559758488697,23.910961977986116
