date,open,high,low,close,volume,cr-ma3,cci,cr-ma1,cr-ma2,change,ppoh,kdjj_9,ppo,ppos,stochrsi,close_
2008-01-04,0.006489765953203941,-0.003956708009267729,-0.01774667304593225,-0.027543810471130414,0.6434326486984907,-13.25621268154643,-99.99999999999929,-13.25621268154643,-13.25621268154643,-4.133497003038322,-0.07563360244377546,27.500872063723833,-0.1266474077317573,-0.05101380528798186,0.0,3.677617073059082
2008-01-07,-0.03210795243934572,-0.039742161350547756,-0.04037680378548403,-0.03500922916011828,0.8006911230151139,-13.25621268154643,-121.48049841892596,-13.25621268154643,-13.25621268154643,-1.912344626050988,-0.13343230778553017,18.632441540473963,-0.2528028281275746,-0.11937052034204443,0.0,3.607288360595703
2008-01-08,-0.021869589255055222,-0.019477288669214943,-0.02082103252439238,-0.019009867687346804,-0.04984324660050521,-13.25621268154643,-61.69638035827999,-27.856341011668263,-13.25621268154643,1.1771397662296845,-0.10666982413364412,24.22789051630778,-0.2712087998168319,-0.16453897568318776,17.107576059161957,3.6497511863708496
2008-01-09,-0.02378417242582498,-0.008948964922639635,-0.005983116270813271,-0.0024681598910942792,0.04167088760223203,-13.25621268154643,-20.432609955698673,-39.122196612812466,-13.25621268154643,1.6360549003714642,-0.03141815459183761,40.51072998418066,-0.2076398686257503,-0.17622171403391268,34.16402673554074,3.709463119506836
2008-01-10,-0.010973917685903611,-0.005117950079193356,0.011561733095815763,0.00659423232827927,-0.3179144020667096,-13.25621268154643,16.806031430779736,-48.57905838366353,-27.856341011668263,1.019505848077995,0.044302289135277534,56.936862309067635,-0.11690894550452657,-0.1612112346398041,42.26663798744196,3.747281312942505
2008-01-11,0.00377679755754623,-0.006789616855538472,0.011371174593370226,0.00031196027849889063,-0.37102214441489045,-13.25621268154643,6.8484012609224205,-49.96160322673496,-39.122196612812466,-0.6196827088628898,0.058567359189897666,59.95475881937844,-0.08411658022991184,-0.1426839394198095,38.94725668761486,3.72406005859375
2008-01-14,-0.002646992269887183,0.001776981933704569,-0.0011904154610988815,0.005501032375972326,-0.5547555427201982,-13.25621268154643,10.173964276854337,-55.16474067770535,-48.57905838366353,0.5879125522412432,0.08595645425337561,65.42797512599954,-0.030906294705725573,-0.11686274895910119,43.28142424470467,3.7459542751312256
2008-01-15,-0.003663803477438554,0.010760710556594999,0.015572554916313708,0.00878909317486265,-0.370418189577166,-13.25621268154643,60.45507258454296,-52.21599528500668,-49.96160322673496,0.4250789110846309,0.11334744180328385,78.13052573507866,0.02921446956432892,-0.08413297223895493,46.26895970346312,3.7618775367736816
2008-01-16,0.005397417229782153,-0.004262647040498613,0.00031322254140486727,-0.0033328518423924036,-0.21556402326872193,-27.856341011668263,-13.631991465224555,-45.75243551484334,-48.179986011678864,-1.2345502963597599,0.07029587877833256,72.37403468735504,0.00585085343501439,-0.06444502534331817,39.4394563436771,3.715435266494751
2008-01-17,-0.004178823667917553,0.00703472441207742,-0.03522065385606288,-0.006811877740810379,0.19803495360859769,-39.122196612812466,-62.275106970492715,-36.022630526051,-45.256094064052846,-0.4107377821584324,0.023991304731431094,67.9977061544156,-0.033892270123817674,-0.05788357485524877,37.46495987895715,3.700174570083618
2008-01-18,-0.005830097854842675,-0.007767568488000309,-0.024671949277816907,0.001273882133639992,0.03115664101265847,-48.57905838366353,-56.07339573595661,-28.008133574050547,-43.266095926581755,0.8248249300870425,0.03253690957050864,72.77608089788936,-0.016612210746683318,-0.049149120317191965,43.305540531516044,3.730694532394409
2008-01-21,-0.015840628449125038,-0.009176223278977269,-0.0014190188582768881,-0.013878588101599143,0.04037077816876833,-49.96160322673496,-45.68660596432224,-25.48930580456465,-41.60326512943435,-1.6183498792503692,-0.038304303583926225,58.98923507414557,-0.09758657570904129,-0.05928227212511507,35.813470342336245,3.670318841934204
2008-01-22,-0.0468614931963901,-0.014812958914945273,-0.048954369508513396,-0.032160066181993074,1.4603642538684012,-48.179986011678864,-159.31753905145996,-26.24479665487837,-38.98486840039275,-2.07881641369968,-0.1751040378050507,43.147338133009924,-0.28017617912603654,-0.10507214132098583,28.876083853072597,3.594019651412964
2008-01-23,-0.02958123746843999,0.012491229203284382,-0.008349116104417575,0.01739983885893226,0.5772722162698629,-45.256094064052846,70.28279743124845,-26.900598753815515,-40.327023241134995,5.242752104874948,-0.0009134397825104751,74.96986568076521,-0.10622226875554235,-0.10530882897303187,100.0,3.782445192337036
2008-01-24,0.01966383433485941,0.043073911443473056,0.03237819243108664,0.009652115863317157,0.4996528524389059,-43.266095926581755,170.7967537692437,-27.139334193937955,-39.23039596994253,-0.7016194733914349,0.07030148335154222,68.94774251778864,-0.016922944134877053,-0.08722442748641927,95.08169902256829,3.755906820297241
2008-01-25,0.0047186087705317625,0.0572100352521705,0.024679426130692628,0.0701388993148806,1.082449453747492,-41.60326512943435,243.410125382337,-31.837860059074885,-36.32651713432942,6.429964550543477,0.43402324875387127,93.03412026406463,0.4578042535737741,0.02378100481990279,100.0,3.997410297393799
2008-01-28,0.07294826313060199,0.04975737072782005,0.04073686659029252,0.028709056159088586,-0.1680425733776857,-38.98486840039275,155.57783118419934,-30.883103216745624,-31.58098235999448,-3.7178804646496033,0.4281139281184141,83.7008406343833,0.5608868385906494,0.13277291047223527,68.09072250345037,3.848791360855103
2008-01-29,0.039611758483447224,0.023240213072868166,0.011037774488044105,-0.0015341448072201391,-0.560687993754847,-37.86604046299058,34.30243433086984,-25.861854520077785,-29.922996816562716,-2.94775426204833,0.24328690556925733,62.470978803974816,0.43777089277681436,0.19448398720755702,49.13137466915755,3.735338449478149
