date,open,high,low,close,volume,cr-ma3,cci,cr-ma1,cr-ma2,change,ppoh,kdjj_9,ppo,ppos,stochrsi,close_
2008-01-04,0.05714289494125069,0.06581650187946808,0.0863607856982731,0.054042655601478806,-0.10275660211094007,19.848598835933572,100.0,19.848598835933572,19.848598835933572,3.4073669392170824,0.14926035648184943,87.02781200889984,0.3714048165784703,0.22214446009662087,0.0,18.43379783630371
2008-01-07,0.006414823235850964,0.01170547547003431,0.02420588513289368,0.0063527676293579916,-0.1493725708130681,19.848598835933572,23.97560227059938,19.848598835933572,19.848598835933572,-4.32186721483796,0.03338658493291746,70.31880615878241,0.2726348282943526,0.23924824336143513,0.0,17.637113571166992
2008-01-08,0.006148721856569894,-0.009495787922924381,0.008198017503195265,0.001975374080252612,-0.32596391959252435,19.848598835933572,0.010046724015252318,97.07830031711836,19.848598835933572,-0.3857822171625225,-0.028896500496083388,59.70178752972029,0.19811575857669853,0.2270122590727819,0.0,17.569072723388672
2008-01-09,0.008135261796770044,-0.008496051301167262,0.019085077876907386,0.013836764028224646,-0.5851609940842051,19.848598835933572,19.10771705443405,201.82434895890287,19.848598835933572,1.4645888605395063,-0.011237787411315953,59.67849786997557,0.2115957370517132,0.22283352446302915,9.535095414555366,17.826387405395508
2008-01-10,0.026405489814872007,-0.0020114977616872975,-0.0025563150429701587,-0.0372166734094842,-0.09631473504259536,19.848598835933572,-36.142135114816774,174.1706532407759,97.07830031711836,-5.621078001973212,-0.19703787844040305,38.38894443701929,-0.04096462916670722,0.1560732492736958,0.0,16.824352264404297
2008-01-11,-0.03331615107564323,-0.05609573632194864,-0.024074297902002217,-0.028467815412524522,-0.5025558876611116,19.848598835933572,-87.66166827410926,149.19900710428573,201.82434895890287,0.49998832306255014,-0.2620806737336101,30.049907122127834,-0.18891445801718695,0.07316621571642315,2.5174710499706525,16.908472061157227
2008-01-14,-0.03271708183207778,-0.05700348565826163,-0.020996568706731278,-0.04246205824513738,-0.6163754029370525,19.848598835933572,-92.06818764351763,155.17643645309744,174.1706532407759,-1.9607984695612757,-0.3527950983613574,19.816733873604022,-0.3856080032068459,-0.0328129048454885,0.0,16.57693099975586
2008-01-15,-0.03950919731993641,-0.06032350295404387,-0.05179965042294443,-0.07105722845902529,0.014448992010222872,19.848598835933572,-120.5733307116565,126.23138634895219,149.19900710428573,-3.746269453552753,-0.5264657454787522,-0.6998616313455273,-0.7112988990937698,-0.18483315361501754,0.0,15.955914497375488
2008-01-16,-0.08352628288497543,-0.07212230874154102,-0.06279723077570742,-0.07152199712107654,-0.4203588190241947,97.07830031711836,-119.4330536021155,45.59111178566309,132.62179685023682,-0.759817605522306,-0.6218477738184618,-6.222806260316972,-0.9808434268698114,-0.35899565305134956,0.0,15.834678649902344
2008-01-17,-0.0790508232596272,-0.06448816429573156,-0.050884176518187885,-0.04600480977962973,-0.3595411677478826,201.82434895890287,-89.13380073736715,27.815384902716318,117.90193319699966,2.3203514555407034,-0.5397356879278242,4.919440070195279,-1.0463451966084105,-0.5066095086805863,9.758413426135288,16.202098846435547
