date,open,high,low,close,volume,cr-ma3,cci,cr-ma1,cr-ma2,change,ppoh,kdjj_9,ppo,ppos,stochrsi,close_
2008-01-04,-0.022158121585581503,-0.020538498863843846,-0.016180330537724497,-0.005972761122761239,0.23548839453820825,71.77688788888773,-70.72613965620938,71.77688788888773,71.77688788888773,0.15760545069163356,-0.017220159056550027,21.2170044065179,-0.05534439377118254,-0.03812423471463251,100.0,29.15735626220703
2008-01-07,-0.01692301914174943,-0.00010412583403829334,-0.01021966366391569,-0.005770535900254226,0.3505967750751302,71.77688788888773,-32.09503274756338,71.77688788888773,71.77688788888773,-0.17167694172743886,-0.017087469444825358,23.375229594916945,-0.06396553071930693,-0.04687806127448157,91.99056573454267,29.1072998046875
2008-01-08,-0.0130188598478862,-0.012333649754391218,-0.010289495010032068,-0.010686030612652386,0.4105162033679719,71.77688788888773,-74.66192830905538,5.2605392147871015,71.77688788888773,-0.7595241290517363,-0.03563172178021298,17.636240395306686,-0.0975977411255842,-0.061966019345371215,66.61389113748179,28.88622283935547
2008-01-09,-0.023403825779472642,-0.02255979030727262,-0.0037328584788713925,-0.0037886072660687775,0.06152874952366494,71.77688788888773,-73.74697418788429,-18.57570665744737,71.77688788888773,0.6209499032664878,-0.02017368195105826,21.53014255576489,-0.08964121915662189,-0.06946753720556363,100.0,29.06559181213379
2008-01-10,-0.007937689810193382,-0.0011189436129689367,0.001163225458864492,0.008993478117689024,0.1781233216100513,71.77688788888773,23.67088514605217,-23.592658617599312,5.2605392147871015,1.435111995144478,0.03837527431028885,38.201667587332295,-0.01808997169269295,-0.056465246002981806,100.0,29.482715606689453
2008-01-11,0.002851354917787985,-0.006246841918058577,-0.009810918118530632,-0.021299488043881376,-0.05981232216174448,71.77688788888773,-92.83523840198364,-27.178400852693485,-18.57570665744737,-3.2965432684364027,-0.05486418469777608,14.955064318282112,-0.12868525758043978,-0.0738210728826637,54.911241657124364,28.510805130004883
2008-01-14,-0.019932884424858632,-0.005307537009088814,-0.0032858884273421207,-0.006847243583776308,-0.07316785880688004,71.77688788888773,-40.427004305195865,-49.98894809867203,-23.592658617599312,1.3898967431687392,-0.047683198900167756,16.850362425727496,-0.13582823350591192,-0.08814503460574416,79.93476116222824,28.907075881958008
2008-01-15,-0.01540908065333002,-0.0204556527186871,-0.011099543078414209,-0.02272915849438706,-0.22497542649871038,71.77688788888773,-130.31505219534765,-42.98182799964129,-27.178400852693485,-1.847022819832067,-0.11333987424001755,4.370521047437492,-0.2342125003850863,-0.12087262614506873,64.47421796314661,28.37315559387207
2008-01-16,-0.031048918184022778,-0.04264460690661165,-0.03834744309789995,-0.05149015885171471,-0.20027071034534338,5.2605392147871015,-245.12283079152562,-36.53240187789684,-29.694642100745412,-3.4401798099653047,-0.28414383454639397,-5.112693857039183,-0.4845973525231516,-0.20045351797675764,46.69370031138115,27.39706802368164
2008-01-17,-0.06667298244757913,-0.05095782099701729,-0.07158375583461885,-0.056489582759424506,0.024219017340191273,-18.57570665744737,-222.49568946017442,-33.54909068031847,-29.198294509804597,-1.0353068521383513,-0.4076556784822907,8.429096678331291,-0.7196001128758451,-0.31194443439355446,42.984036202220224,27.11342430114746
2008-01-18,-0.05356454809359046,-0.038005262957569674,-0.05160683045715986,-0.024727133095519105,-0.19573405107575392,-23.592658617599312,-121.29318757783331,-31.462344621241456,-29.79864117022828,3.153853929897643,-0.31730471768930785,36.18913918805971,-0.7144288347248878,-0.39712411703558,76.47768341361616,27.968542098999023
2008-01-21,-0.02474135554759116,-0.03804085265840618,-0.0630678417647138,-0.07662585069824668,-0.3364514394683339,-27.178400852693485,-155.32473269857033,-31.332761546526626,-29.124009763554398,-5.8762493801816635,-0.5108754185867467,13.455412019092563,-1.0431482705453683,-0.5322728519586216,53.69085282086981,26.325040817260746
2008-01-22,-0.10465587000802667,-0.0650682737710715,-0.14643804528072712,-0.09994703831628216,0.07498142617654846,-29.694642100745412,-200.00411436480798,-35.69874568380581,-29.32037273696747,-3.216592668416829,-0.7405901412403659,23.754973008584642,-1.4665280058408015,-0.7259378646004355,46.07385986999528,25.478271484375
2008-01-23,-0.09461330987904204,-0.050432339689782,-0.06714342887851743,-0.02439026530142918,-0.10822962108202683,-29.198294509804597,-77.5897856257731,-36.57408167481149,-40.66085482259932,8.218737423221768,-0.4625641980184614,57.07963502833823,-1.3083602470836107,-0.8457960490651493,88.88602583979356,27.572263717651367
2008-01-24,-0.02953597915058892,-0.009072402524000434,-0.0033838003459563115,-0.003508393225161943,-0.021584358327646158,-29.79864117022828,6.288212534901791,-40.110608783520206,-39.34028684172355,2.1180000535425014,-0.1540776714495744,80.48312101927344,-1.0395087657197175,-0.8854310942701431,98.73977064224663,28.1562442779541
2008-01-25,-0.01571112369888583,-0.011698780908905748,-0.006477861005600549,-0.022025195520363305,-0.28677289116547144,-29.124009763554398,-5.269937214928294,-44.39327904430803,-36.55324177635415,-1.9851874894026733,-0.050644528601274885,87.87216805805892,-0.9490284262234857,-0.8983838976222108,90.73397502312432,27.5972900390625
2008-01-28,-0.026753892948219615,-0.03458705717325261,-0.0748427158834074,-0.06535485449134859,-0.24382513836285213,-29.32037273696747,-93.5671528908737,-43.60202063206369,-36.82984973191933,-4.776290268359896,-0.2217803442345041,73.00342338564042,-1.1766264608286308,-0.9548461165941267,60.335577163515666,26.279163360595703
