date,open,high,low,close,volume,cr-ma3,cci,cr-ma1,cr-ma2,change,ppoh,kdjj_9,ppo,ppos,stochrsi,close_
2008-01-04,-0.01572204646764719,-0.017508975255443593,-0.022865956795860565,-0.019309965114392424,0.12591918156337467,-12.328850483782034,-100.0000000000004,-12.328850483782034,-12.328850483782034,-1.9947764642787358,-0.05385325531175215,26.34409764268149,-0.1134907015608832,-0.05963744624913105,100.0,5.304935932159424
2008-01-07,-0.036510521962969666,-0.024170548047179108,-0.018922337669036726,-0.013403037296909504,-0.17559036312633147,-12.328850483782034,-77.2321308240514,-12.328850483782034,-12.328850483782034,0.1548638382016687,-0.05254358659066975,25.311791553815766,-0.1390988538391193,-0.08655526724844954,100.0,5.3131513595581055
2008-01-08,-0.013455992698738872,0.005181003952662078,-0.03316785233238595,-0.04023970506237051,0.09449231480344933,-12.328850483782034,-85.02443302758971,-27.557611973492115,-12.328850483782034,-3.6890062056169515,-0.14865817938860104,7.65944151909936,-0.29816152395268447,-0.14950334456408343,47.69471842842039,5.1171488761901855
2008-01-09,-0.04592400186824519,0.0052042641612433105,-0.03761891340087309,0.01740269428835184,0.17922634399506032,-12.328850483782034,-20.159719763071717,-42.27888251001645,-12.328850483782034,6.37616260037448,0.01838231419547516,52.466307794542644,-0.12428562676783962,-0.14266794096331478,100.0,5.443426609039307
2008-01-10,0.022329349195514103,0.0007943584109706414,0.012568858693676077,-0.007844423306254233,-0.06619264902357735,-12.328850483782034,8.663778645730812,-49.66668510955123,-27.557611973492115,-2.608856072075516,0.007876763838554124,55.555239099160104,-0.13212237594995346,-0.1399991397885076,81.51114310511164,5.30141544342041
2008-01-11,-0.009782626474931222,-0.02936592483203526,-0.009689047818773111,-0.02269714493344921,-0.22932940370102461,-12.328850483782034,-98.7230636962694,-49.902554409824276,-42.27888251001645,-1.8153740544280317,-0.06213867319901675,43.263318192561954,-0.22179486358466882,-0.15965619038565207,71.81998801765216,5.205174922943115
2008-01-14,-0.024946793386491306,-0.030032988793181947,-0.013642849152122327,-0.015504198697287808,-0.3251763020783761,-12.328850483782034,-92.88956809904492,-54.239824845286556,-49.66668510955123,0.5411484729402449,-0.07288576765625454,40.715659489333206,-0.25443673377310977,-0.18155096611685523,76.53141997060692,5.23334264755249
2008-01-15,-0.017538565880208634,0.009818115025836294,0.005796890630603402,0.021167826165701342,0.09869324604602947,-12.328850483782034,57.13649226274434,-49.83402230242289,-49.902554409824276,3.9694891579723723,0.08540785249871478,69.66984089848336,-0.07148106657096011,-0.1568889190696749,100.0,5.441079616546631
2008-01-16,0.016277940608427466,0.02062723421230328,0.021831932098832496,0.03135969320004861,0.23434357748514567,-27.557611973492115,104.51889820556634,-42.131840634794706,-47.254662451702465,1.3157831315692814,0.22577877078958308,91.71288131225111,0.13212429059056335,-0.09365448019901974,100.0,5.512672424316406
2008-01-17,0.020930877174849316,0.038860807437605116,0.01174748220878441,0.031474095319159234,0.4685927429004464,-42.27888251001645,109.10400789905627,-34.4667776941162,-43.469333637014095,0.29807336999019274,0.3051891432847545,90.98264397221057,0.2950017139850455,-0.010187429299708992,100.0,5.529104232788086
2008-01-18,0.03240650908767484,0.04714886976361932,0.05376991040428547,0.0628781537397276,0.21686765500459182,-49.66668510955123,179.55876804049478,-26.76183776186764,-42.18698133800286,3.587362268325678,0.49379120876305505,104.12139452279112,0.6161608330116126,0.12236962424855756,100.0,5.727453231811523
2008-01-21,0.06775789514944552,0.06856798580460355,0.03838432994308816,0.019929490433087116,0.22744033437237965,-49.902554409824276,128.32653151771427,-20.674068457430337,-41.22229210097622,-3.893454019285114,0.3857999318499802,77.52205810524663,0.6102303929012916,0.2244304610513114,80.96439933811027,5.504457473754883
2008-01-22,-0.04546844635823177,0.014679110625527958,-0.054154968671913495,-0.0550905910962991,0.5373438635631453,-47.254662451702465,-86.83177661844705,-16.75874196838768,-38.33219608584595,-7.7185498147731675,-0.07109298154997681,30.61814663713588,0.13474659852152432,0.20583958007150113,58.22366673352638,5.079593181610107
2008-01-23,-0.04645773341949,-0.020039985197000232,-0.028140168170485147,0.00341069243356662,-0.018444533303711208,-43.469333637014095,-37.36817101129128,-7.1383139651099725,-37.45694665135844,6.215356719187737,-0.06446686680322683,33.48655760228421,0.12466826089979485,0.18913512770302168,75.89570200622043,5.395308017730713
2008-01-24,0.008673201811368214,0.016472508571534927,0.013429214152610447,0.029656086117869407,-0.09260005289940665,-42.18698133800286,60.09506389971504,2.514233151282113,-33.29638213540528,2.806170088488691,0.07907553649138577,48.46395752705615,0.288552109090081,0.20947657259869523,82.14043582632597,5.546709537506104
2008-01-25,0.042433073297037494,0.02652746018039065,0.021551455583994628,0.0020816657290909646,-0.0969300890632332,-41.22229210097622,46.39870458011614,1.786244821267971,-24.63507729995233,-2.6661037509973506,0.02288843246406555,44.5823220424232,0.23821893189221616,0.2153304994281506,75.01364686839496,5.398828506469727
2008-01-28,-0.00949437221859295,-0.021011901566836633,-0.06917861307365336,-0.09344468300873521,0.03332064131699619,-38.33219608584595,-159.08556611273812,-0.028478443258691755,-15.97627227141706,-10.000014131574142,-0.5294224786798002,6.9833105844816,-0.44887564559976356,0.0805468330800366,4.880955988264201,4.858944892883301
2008-01-29,-0.08836276701690471,-0.09532322159514595,-0.0939491357773401,-0.09338968961699767,-0.4221374148497531,-35.172574272487864,-190.80512586944877,0.16618813553769485,-12.487796470299827,-0.4830840124177338,-0.8719732122315625,-2.172660698333118,-1.0126072342627295,-0.14063402203116696,3.4347802769495117,4.835472106933594
2008-01-30,-0.08451070975365127,-0.08690083201514931,-0.08228097568645132,-0.08173069522535437,-0.4911588607735834,-32.33992044175308,-138.5745850636916,-2.421030116618283,-10.351273450344507,0.8737742487712863,-0.997470568436084,-2.084137365344233,-1.3903807790049252,-0.39291021056884123,8.148904233171852,4.877723217010498
2008-01-31,-0.07928305749530529,-0.10161100689319702,-0.11030257286011214,-0.12857202543202784,-0.31081546761132484,-28.706724656120983,-154.57784350723247,-8.710941837295849,-8.296276916424986,-5.678526065302247,-1.3126544300700276,-9.98975092615565,-2.036783200156316,-0.7241287700862886,0.0,4.600740432739258
2008-02-01,-0.15486272626888553,-0.15585217117225125,-0.18847893303714403,-0.20828951495773085,1.2738931316066373,-25.602104510883947,-187.87476172545146,-10.371861804917785,-4.779672040864114,-10.000008291485518,-1.945762711248499,-13.508421551125707,-3.159948139045475,-1.2141854277969761,0.0,4.1406660079956055
2008-02-04,-0.18406326978394416,-0.15453820012294617,-0.16258863666135703,-0.12958267982378668,0.31092249742048494,-24.959382450141305,-123.13077665662112,-12.195728530930154,-3.098354343006875,9.325423101877274,-1.8110075527234548,5.784900024455055,-3.480633313907965,-1.6696257611845102,28.44982106295343,4.526800632476807
