date,open,high,low,close,volume,cr-ma3,cci,cr-ma1,cr-ma2,change,ppoh,kdjj_9,ppo,ppos,stochrsi,close_
2008-01-04,-0.01213157970576828,-0.004282502884017991,-0.0019813671816005796,-0.002392182345397509,0.09460932623123375,37.736084335204,-20.941365287472685,37.736084335204,37.736084335204,0.5921350687885241,-0.00727594792778994,32.74364541867587,-0.035893411331192095,-0.028617463403402155,100.0,7.053372859954834
2008-01-07,-0.005697624921819466,-0.0008033349078049312,-0.007449248956870491,0.00016301631125803517,0.11239676173621205,37.736084335204,-24.10932037045259,37.736084335204,37.736084335204,0.2615806725191794,0.0039814201089048915,40.08462473211573,-0.02259638135345992,-0.02657780146236481,100.0,7.071823120117188
2008-01-08,0.0016921825669777846,0.014214270041399413,0.01464566076201912,0.01624418773641123,0.40110063640246785,37.736084335204,96.54941616617052,-15.986746662665553,37.736084335204,2.0221718641778352,0.0645377651734879,68.92584828234308,0.06528794693160407,0.0007501817581161718,100.0,7.214827537536621
2008-01-09,0.015464517838107872,0.010755024890999332,0.01654800958831526,0.01672970345783331,-0.41454626158556385,37.736084335204,84.52794684607686,-22.27954949997097,37.736084335204,0.38365324815490265,0.09637851768039032,87.88333525197564,0.13296673701004622,0.036588219329655884,100.0,7.242507457733154
2008-01-10,0.016546626886156268,0.008112375288927165,0.008535882994536781,0.0032363586058750116,-0.016919119734728816,37.736084335204,40.753349468744226,-24.40743745976812,-15.986746662665553,-1.2738797729013096,0.05899738555446934,78.85184994038309,0.11557506947967955,0.05657768392521021,75.67380919667669,7.150246620178223
2008-01-11,0.0037185440638425327,0.023765884178007735,0.016621484626097915,0.034377226169306274,0.8846495484961803,37.736084335204,137.24790300941905,-16.36214951424533,-22.27954949997097,3.612887203425852,0.16412491501315812,99.43685163611295,0.27262214585776945,0.10849723084461131,100.0,7.408576965332031
2008-01-14,0.04160423645876543,0.027811159175857858,0.036731294100076806,0.02532470340279347,-0.18439606623869986,37.736084335204,147.70940602498882,-20.526230986825198,-24.40743745976812,-0.560381625383477,0.18392377485972228,95.85425967372626,0.3476714329370137,0.1637476580772914,93.17630897010176,7.367060661315918
2008-01-15,0.02463738735706289,0.01928538946594327,0.008403293340951912,0.0048767291940807755,0.015194910026421926,37.736084335204,54.486878773630195,-5.77124835172738,-16.36214951424533,-1.941158507340457,0.10128975066047716,73.87839903128699,0.29428545236728665,0.1929957017068095,74.35496702980942,7.224054336547852
2008-01-16,-0.01670952432621986,-0.017563001485922047,-0.03214113629897142,-0.04064901113757391,0.26245552181586573,-15.986746662665553,-130.61911975491816,8.134014073654797,-10.815845099820322,-4.91698316957031,-0.15929098930509994,22.58950029725034,-0.010908323140267288,0.14838266616483264,48.27229062381325,6.86884880065918
2008-01-17,-0.04436203587374277,-0.03420534640188755,-0.0494530327738576,-0.03857770394778637,-0.15212151615707958,-22.27954949997097,-147.1909458956857,25.128890612748137,-8.689962154852566,-0.1343281717068101,-0.3082664981904455,10.93491615960933,-0.24419251751186863,0.06407398067857689,47.80320170767187,6.859622001647949
