date,open,high,low,close,volume,cr-ma3,cci,cr-ma1,cr-ma2,change,ppoh,kdjj_9,ppo,ppos,stochrsi,close_
2008-01-04,-0.02322845468016299,-0.011180776693155647,0.002679198408815253,-0.0006570395426271913,-0.11629985006988675,-13.095310543886413,-18.52333832311286,-13.095310543886413,-13.095310543886413,1.7255155660761412,-0.0031172297989656705,49.560763801004455,-0.050012580968301024,-0.04689535116933535,100.0,10.817963600158691
2008-01-07,-0.004508922156859052,0.022705447493984954,0.0032115723156109777,0.028794549547030313,0.23584993927863862,-13.095310543886413,84.3447346302478,-13.095310543886413,-13.095310543886413,3.944776270584893,0.1013138885533027,80.94376860964593,0.10632114422479864,0.005007255671495938,100.0,11.244708061218262
2008-01-08,0.03944249083867768,0.05361072806815814,0.05901193100597624,0.04836836818061374,0.46463279764238585,-13.095310543886413,153.11523280753875,-46.68279705284631,-13.095310543886413,3.1498954577886984,0.2165133039313799,90.7154960546511,0.3132013285440089,0.096688024612629,100.0,11.598904609680176
2008-01-09,0.03998728192920109,0.04023606748401365,0.05612055873603694,0.0480375399548536,-0.44819367929183773,-13.095310543886413,104.9536520130553,-49.194532732303195,-13.095310543886413,0.9382081546361221,0.2716079525390883,100.05496892371306,0.46929250876578804,0.19768455622669975,100.0,11.70772647857666
2008-01-10,0.053759466135200995,0.0624020232245146,0.05760140123344115,0.07477578006550223,-0.029120077610903183,-13.095310543886413,113.26919791996664,-36.85754691081656,-46.68279705284631,3.8454548838706692,0.4008858258901477,110.0865717442216,0.7343983166630691,0.3335124907729214,100.0,12.157941818237305
2008-01-11,0.08001041225807426,0.12709563217771702,0.09056161357765902,0.12934208007261305,0.5489313585846831,-13.095310543886413,156.26696823765218,-13.090323793523254,-49.194532732303195,7.055097977601488,0.684716167671145,110.04996856940812,1.2348329027845701,0.5501167351134252,100.0,13.01569652557373
2008-01-14,0.13341715704811685,0.11693175612346174,0.125235225079118,0.11749806644998162,-0.26624481082936147,-13.095310543886413,140.9843744494672,5.645340737938028,-36.85754691081656,0.4262326048013021,0.7837036193437795,107.9681814657904,1.5692437510548778,0.7855401317110983,100.0,13.071173667907717
2008-01-15,0.11686829807296495,0.08893562940108857,0.08813113340544176,0.05938413358260708,-0.10632777224549161,-13.095310543886413,87.22824225735302,46.499005860882505,-13.090323793523254,-4.57069576004705,0.5766758227492182,89.15569996106856,1.52873467440854,0.9520588516593217,77.63969401005488,12.473730087280272
2008-01-16,0.04610896985988644,0.022377656792849088,-0.004745031050114701,-0.027803054427385065,0.8968459321582398,-46.68279705284631,-3.8852159998361726,104.16809950053567,2.521898857633957,-8.484429328176402,0.05292617711441594,45.00477024384455,1.0198081988162304,0.9668820217018145,54.42425134318908,11.4154052734375
2008-01-17,-0.03132955135822535,-0.03527562250373095,-0.049339963684195465,-0.032243421769810765,0.29945611429295926,-49.194532732303195,-48.858996166085994,158.1349306383318,19.87563359981712,-0.7476658156445382,-0.2957850544478555,20.737490312500114,0.5902018674835869,0.8859869219314425,53.046674354705544,11.330056190490724
