date,open,high,low,close,volume,cr-ma3,cci,cr-ma1,cr-ma2,change,ppoh,kdjj_9,ppo,ppos,stochrsi
2008-01-04,0.00716308584645553,0.037059753368562154,0.011257253897059671,0.023897268538940475,1.1211296926408254,-50.0000000000011,100.00000000000026,-50.0000000000011,-50.0000000000011,3.9179458745955076,0.06539676201561495,78.53749410693703,0.10385349136086763,0.038456729345252676,100.0
2008-01-07,0.008152947394369114,0.033566264180395766,0.011215100900769714,0.03878447955491349,0.4649782299092631,-50.0000000000011,87.61888819487618,-50.0000000000011,-50.0000000000011,2.782767112145712,0.14206631387160865,98.33866125804047,0.2533029171264969,0.11123660325488824,100.0
2008-01-08,0.06146822288831766,0.051414670210671476,0.06038325422742963,0.039346357856991254,0.5376677942669532,-50.0000000000011,124.62725649464585,-54.16676441131248,-50.0000000000011,1.0480582436430685,0.18118920096269933,92.91831989394561,0.3691488737309257,0.18795967276822637,100.0
2008-01-09,0.042450254391207976,0.038105330991564434,0.04228807814993174,0.04142569888787162,-0.0048957805023092105,-50.0000000000011,90.9699714126299,39.815045695757306,-50.0000000000011,1.0371694488148453,0.20923888420270592,96.66954454463976,0.4750033538692493,0.2657644696665434,100.0
2008-01-10,0.06224336749121728,0.03697258744505283,0.046831086990502646,0.03831620896431831,0.2608302029169318,-50.0000000000011,87.05843510730752,60.47035463856946,-54.16676441131248,0.34220873673169727,0.2115685410786073,100.07294851558416,0.5490165577646935,0.3374480166860862,100.0
2008-01-11,0.04316701089575892,0.03752177897802955,0.042304208651622766,0.03413340537021092,0.24567406376998124,-50.0000000000011,77.85275669813963,94.91491303966367,39.815045695757306,0.08519061209772971,0.19416499480917476,97.45152667838053,0.5930354869146207,0.39887049210544595,100.0
2008-01-14,0.05704685871977655,0.06233751965834822,0.051669186284865054,0.06735233231879656,0.3220494879935827,-50.0000000000011,113.9991463183199,135.2317903308578,60.47035463856946,4.088573766947423,0.32127004033592466,101.99285658275193,0.8166495726628334,0.4953795323269088,100.0
2008-01-15,0.06683122226018257,0.0526768849291912,0.07009757138097372,0.054002415853678265,-0.10468372175677232,-50.0000000000011,106.34671242242732,178.14896951831827,94.91491303966367,-0.6546519160329334,0.3336102630615069,99.73132508040649,0.9253218276587377,0.5917115645972308,93.44447481116839
2008-01-16,0.05246376663844532,0.03757410277455531,0.032162120998750376,0.014344301886551003,0.15695778701727803,-54.16676441131248,52.69208579513132,161.04079627901484,104.35982527571466,-3.624376680873742,0.15696298167767497,74.1917829879909,0.792635570755382,0.6356725890777071,67.30876862312383
2008-01-17,0.025521565970556104,0.037459292815659406,0.03343396595272963,0.036866583769643135,-0.010315482820113409,39.815045695757306,69.28087737636581,176.55337411019008,111.77304553842376,2.564122848889605,0.14762338274652098,76.72921032822956,0.8236699126171861,0.6760465298706652,73.38905696062234
2008-01-18,0.041988101187230065,0.04074949043390452,0.035639483641710434,0.04265185406828498,0.06600075950861073,60.47035463856946,78.19687752357245,171.63440695833344,115.58113981029328,0.9166472351123112,0.16662392385612168,78.21580980995867,0.8874002423602185,0.7207763185040968,75.25530939920851
2008-01-21,0.027594461840453777,0.033796162277025754,0.028134268195689538,0.03471509609328716,-0.2879330070363163,94.91491303966367,65.59281785983947,162.3973455574781,124.96092101169202,-0.49549278885020476,0.13684639827592593,73.71490019699766,0.893824532198992,0.7569781339230661,72.56803404093425
2008-01-22,0.01842201634233076,0.0061701182925255615,-0.04923990582706517,-0.006872796755030386,0.8836874992572135,104.35982527571466,-52.71219216034396,153.59773385547692,133.27465999899854,-4.066355452408333,-0.09009512213237991,54.32411646097509,0.6433230533263321,0.733418175458712,55.225574080686016
2008-01-23,0.03186652190425443,0.027227493191300134,0.019836314218472095,0.03775913232746886,0.3465421277941785,111.77304553842376,53.00458012388868,146.40755492194688,148.81456794416795,4.757784007263832,-0.006183522716491141,74.51507893790512,0.7256323977264418,0.731815920442933,23.912871542134937
