date,open,high,low,close,volume,cr-ma3,cci,cr-ma1,cr-ma2,change,ppoh,kdjj_9,ppo,ppos,stochrsi
2008-01-04,-0.014814828635474675,-0.010666222678331283,-0.029784912248084106,-0.028375242515044086,0.3578437266617771,23.584875104814415,-92.23304475009625,23.584875104814415,23.584875104814415,-3.082752978002945,-0.07911112129013712,13.884036619105018,-0.16271584326947125,-0.08360472197933413,100.0
2008-01-07,-0.036144621860304316,-0.030736622836964544,-0.01747579255748999,-0.01156623923479605,-0.051541222672378484,23.584875104814415,-73.64923360818234,23.584875104814415,23.584875104814415,1.3392843884905359,-0.052167961622372305,19.139480192348543,-0.1624980737771021,-0.11033011215472979,100.0
2008-01-08,-0.010092346023689136,-0.009348831179178951,-0.04012108331791919,-0.03613801895961033,0.1177952108860989,23.584875104814415,-92.92568973462551,-20.113631392088337,23.584875104814415,-3.3590341077588293,-0.12894688115346112,12.949513376437253,-0.29387848431151964,-0.16493160315805852,63.442813695578046
2008-01-09,-0.046415126058786615,-0.043579308770362646,-0.04456808595037676,-0.04936229986361762,0.18170327465527691,23.584875104814415,-131.9506470462022,-34.412229481292556,23.584875104814415,-2.336191843619684,-0.2210271942344926,3.987443678366539,-0.46814703894214527,-0.24711984470765266,50.16773049540165
2008-01-10,-0.052783687576371974,-0.05858717344291564,-0.06259183070476582,-0.06827469709333378,0.5417922627985456,23.584875104814415,-136.44101977368453,-41.42597280996527,-20.113631392088337,-3.0921686870163168,-0.34791488114104885,-1.6040821917840802,-0.7129150714517218,-0.365000190310673,38.850817236952196
2008-01-11,-0.08841843625974799,-0.061263404484501294,-0.05519966071649807,-0.04580419303669914,0.38276154026923503,23.584875104814415,-103.39569392460113,-44.189870473888405,-34.412229481292556,1.7459390247094975,-0.3223718537271997,4.266518987371498,-0.789351689137715,-0.46697983541051535,90.0270287374305
2008-01-14,-0.05635718277942414,-0.015189231658636504,-0.04419137590425548,-0.019179946880288345,0.08321626076842437,23.584875104814415,-50.18172110308646,-61.426057192000805,-41.42597280996527,2.5443793253933755,-0.18440715212220837,19.23623094738344,-0.7067826205730124,-0.5223754684508041,100.0
2008-01-15,-0.042392376670415066,-0.016653909182346327,-0.022634966618884422,-0.01985253276792942,0.3814235167911819,23.584875104814415,-39.4111187360902,-62.05648944001407,-44.189870473888405,-0.288521098119332,-0.10117864160078804,30.794989260666938,-0.6527700702511064,-0.5515914286503184,98.0623315245667
2008-01-16,-0.042280252595685464,-0.02516364496194412,-0.01215013238926288,-0.022740280653620437,-0.07412890440328701,-20.113631392088337,-41.79307211309343,-61.91458597612718,-47.25756847586493,-0.5208422142847557,-0.06312254929008254,33.88531278883325,-0.632392872065321,-0.5692703227752385,94.51234697649699
2008-01-17,-0.019718372553719887,-0.032222588116573636,-0.03468381360488959,-0.030832849788159367,0.19876104482904844,-34.412229481292556,-67.84398060474255,-58.351112952770606,-50.072815712035286,-1.1052883900583677,-0.07883355011977977,30.755410776104533,-0.6696642857904456,-0.5908307356706658,87.32529899878557
